Número Licitação,Descrição
332018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
332018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
332018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 6
332018,REAGENTE PARA DIAGNÓSTICO CLÍNICO 7
332018,MANUTENCAO / REFORMA PREDIAL
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,CARGA EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,PEÇA REPOSIÇÃO EXTINTOR INCÊNDIO
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,AZEITONA
332018,CHÁ ALIMENTAÇÃO
332018,'FARINHA MANDIOCA'
332018,'FARINHA TRIGO'
332018,FEIJÃO
332018,'FERMENTO'
332018,'MACARRÃO'
332018,'ÓLEO VEGETAL COMESTÍVEL'
332018,BISCOITO
332018,'AÇÚCAR'
332018,ADOÇANTE
332018,ERVA - MATE
332018,CORRETIVO FITA
332018,CORRETIVO LÍQUIDO
332018,FILTRO LINHA
332018,GRAMPEADOR
332018,'PAPEL SULFITE'
332018,PERFURADOR PAPEL
332018,PILHA
332018,PILHA
332018,ALFINETE MAPA
332018,APAGADOR QUADRO NEGRO
332018,APONTADOR LÁPIS
332018,BLOCO PAUTADO
332018,BORRACHA APAGADORA ESCRITA
332018,CADERNO
332018,CALCULADORA ELETRÔNICA
332018,CINTA ELÁSTICA
332018,CLIPE
332018,CLIPE
332018,CLIPE
332018,CLIPE
332018,COLA
332018,COLA
332018,ESTILETE
332018,EXTRATOR GRAMPO
332018,GIZ CERA
332018,GIZ PASTEL
332018,GRAMPO GRAMPEADOR
332018,GRAMPO GRAMPEADOR
332018,GRAMPO GRAMPEADOR
332018,GRAMPO GRAMPEADOR
332018,LAPISEIRA
332018,LIVRO ATA
332018,LIVRO PROTOCOLO
332018,MARCADOR PÁGINA
332018,MARCADOR PÁGINA
332018,MARCADOR PÁGINA
332018,MARCADOR PÁGINA
332018,MINA GRAFITE
332018,MINA GRAFITE
332018,PERCEVEJO
332018,PRANCHETA PORTÁTIL
332018,PRENDEDOR PAPEL
332018,RÉGUA ESCRITÓRIO
332018,TESOURA
332018,APAGADOR QUADRO BRANCO
332018,PINCEL QUADRO BRANCO / MAGNÉTICO
332018,PINCEL QUADRO BRANCO / MAGNÉTICO
332018,PINCEL QUADRO BRANCO / MAGNÉTICO
332018,PINCEL QUADRO BRANCO / MAGNÉTICO
332018,SOLUÇÃO LIMPADORA
332018,CANETA ESFEROGRÁFICA
332018,CANETA ESFEROGRÁFICA
332018,CANETA ESFEROGRÁFICA
332018,CANETA HIDROGRÁFICA
332018,CANETA HIDROGRÁFICA
332018,CANETA HIDROGRÁFICA
332018,CANETA HIDROGRÁFICA
332018,CANETA MARCA-TEXTO
332018,CANETA MARCA-TEXTO
332018,PINCEL ATÔMICO
332018,PINCEL ATÔMICO
332018,PINCEL ATÔMICO
332018,PINCEL ATÔMICO
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,'PAPEL PLOTER'
332018,PAPEL VERGÊ
332018,'CAIXA ARQUIVO'
332018,'CAIXA ARQUIVO'
332018,'CAIXA ARQUIVO'
332018,'CAIXA ARQUIVO'
332018,GRAMPO PASTA
332018,PASTA ARQUIVO
332018,PASTA ARQUIVO
332018,PASTA ARQUIVO
332018,PASTA ARQUIVO
332018,PASTA ARQUIVO
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,'ENVELOPE'
332018,ETIQUETA IDENTIFICAÇÃO
332018,ETIQUETA IDENTIFICAÇÃO
332018,ETIQUETA AUTO-ADESIVA
332018,FITA ADESIVA
332018,FITA ADESIVA
332018,FITA ADESIVA
332018,FITA ADESIVA
332018,EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS
332018,RAÇÃO ANIMAL
332018,'ACHOCOLATADO'
332018,'AÇÚCAR'
332018,'AÇÚCAR'
332018,'AÇÚCAR'
332018,ADOÇANTE
332018,ADOÇANTE
332018,ÁGUA MINERAL NATURAL
332018,ÁGUA MINERAL NATURAL
332018,ÁGUA MINERAL NATURAL
332018,CONDIMENTO*
332018,TEMPERO
332018,FRUTA SECA
332018,AMENDOIM IN NATURA
332018,AMIDO*
332018,'ARROZ'
332018,'ARROZ'
332018,'ARROZ'
332018,'ARROZ'
332018,'ARROZ'
332018,'PEIXE EM CONSERVA'
332018,'AVEIA'
332018,'AZEITE OLIVA'
332018,AZEITONA
332018,'BATATA FRITA EMBALADA'
332018,BICARBONATO DE SÓDIO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,BISCOITO
332018,TEMPERO
332018,CONDIMENTO*
332018,MOLHO ALIMENTÍCIO
332018,CEREAL PREPARADO
332018,CEREAL PREPARADO
332018,CHÁ ALIMENTAÇÃO
332018,'CHOCOLATE'
332018,'CHOCOLATE PÓ'
332018,'CHOCOLATE GRANULADO'
332018,CÔCO SECO
332018,CORANTE ALIMENTO
332018,CORANTE ALIMENTO
332018,CORANTE ALIMENTO
332018,CORANTE ALIMENTO
332018,TEMPERO
332018,CORANTE ALIMENTO
332018,CREME DE LEITE
332018,ERVILHA EM CONSERVA
332018,TEMPERO
332018,'FARINHA MANDIOCA'
332018,FAROFA PRONTA
332018,'FARINHA TRIGO'
332018,'FARINHA TRIGO'
332018,FEIJÃO
332018,FEIJÃO
332018,'FERMENTO'
332018,'FERMENTO'
332018,'FILE DE PEIXE PRE - PREPARADO'
332018,'FUBÁ'
332018,'GELATINA ALIMENTÍCIA'
332018,GRÃO DE BICO
332018,'LEITE CONDENSADO'
332018,'LEITE CÔCO'
332018,LEITE EM PÓ
332018,LEITE EM PÓ
332018,LEITE FLUIDO
332018,LENTILHA
332018,'MACARRÃO'
332018,'MACARRÃO'
332018,MAIONESE
332018,'MASSA'
332018,'MILHO PIPOCA'
332018,MILHO EM CONSERVA
332018,MOLHO ALIMENTÍCIO
332018,MOLHO ALIMENTÍCIO
332018,MOLHO SHOYO
332018,MOLHO ALIMENTÍCIO
332018,NOZ
332018,FRUTA SECA
332018,OLEO COMESTIVEL
332018,CONDIMENTO*
332018,OVO
332018,PALITO
332018,LEGUME EM CONSERVA
332018,'PÃO'
332018,CONDIMENTO*
332018,CONDIMENTO*
332018,REFRIGERANTE
332018,SAL
332018,SAL
332018,SOJA
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,SUCO
332018,TEMPERO
332018,TEMPERO
332018,'TORRADA'
332018,FRUTA SECA
332018,VINAGRE
332018,VINAGRE
332018,VINHO
332018,VINHO
332018,VINHO
332018,ÁGUA MINERAL NATURAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA INFANTIL
332018,DIETA ENTERAL
332018,DIETA INFANTIL
332018,DIETA INFANTIL
332018,DIETA ENTERAL
332018,DIETA INFANTIL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA INFANTIL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,DIETA ENTERAL
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,ACESSÓRIOS PARA ESTUDO/TREINAMENTO
332018,LEGUME IN NATURA*
332018,VERDURA IN NATURA*
332018,VERDURA IN NATURA*
332018,VERDURA IN NATURA*
332018,LEGUME IN NATURA*
332018,FRUTA IN NATURA
332018,LEGUME IN NATURA*
332018,LEGUME IN NATURA*
332018,LEGUME IN NATURA*
332018,VERDURA IN NATURA*
332018,LEGUME IN NATURA*
332018,LEGUME IN NATURA*
342018,REVESTIMENTO PAREDE
342018,PORTAS
342018,TABLADO
342018,REVESTIMENTO PAREDE
342018,REVESTIMENTO PAREDE
342018,LIMPEZA / RECUPERACAO DE CARPETES E TAPETES
342018,KIT ELETRÔNICO
342018,PEDESTAL
342018,CERCA DE MADEIRA
342018,BOMBONA
342018,CAIXA PLÁSTICA
342018,NEUTRALIZANTE QUÍMICO
342018,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA
342018,PORTA-COPO
342018,SABONETEIRA
342018,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA
342018,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA
342018,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO
342018,FLANELA
342018,LIMPA BORDA
342018,EQUIPAMENTO CLORADOR PARA TRATAMENTO DE AGUA
342018,PRODUTO CONCENTRADO - LIMPEZA VEICULO AUTOMOTIVO
342018,SACO
342018,'PAPEL'
342018,SABÃO BARRA
342018,RODO
342018,CABO RODO / VASSOURA
342018,CABO RODO / VASSOURA
342018,CABO RODO / VASSOURA
342018,CABO RODO / VASSOURA
342018,PANO LIMPEZA
342018,SACO
342018,ETIQUETA IDENTIFICAÇÃO
342018,FILME PLÁSTICO
342018,DEXTROCETAMINA CLORIDRATO
342018,GLUCAGON
342018,CAFEÍNA
342018,LOSARTANA POTÁSSICA
342018,PIPERACILINA
342018,TIAMINA
342018,ISOXSUPRINA CLORIDRATO
342018,CIANOCOBALAMINA
342018,CONTRASTE RADIOLÓGICO
342018,SUXAMETÔNIO CLORETO
342018,HIDROCORTISONA
342018,BROMAZEPAM
342018,FLUORESCEÍNA
342018,ÁCIDO ACETILSALICÍLICO
342018,CARBONATO DE CÁLCIO
342018,LEVODOPA
342018,NIFEDIPINO
342018,PREDNISONA
342018,PROPILTIOURACIL
342018,VARFARINA SÓDICA
342018,ÁCIDO ASCÓRBICO
342018,CEFOTAXIMA SÓDICA
342018,CLARITROMICINA
342018,ETANOLAMINA OLEATO
342018,HEPARINA SÓDICA
342018,ISOXSUPRINA CLORIDRATO
342018,BENZILPENICILINA
342018,SULFATO DE MAGNÉSIO
342018,IODOPOVIDONA (PVPI)
342018,OXIMETAZOLINA CLORIDRATO
342018,RETINOL
342018,ÁCIDO ASCÓRBICO
342018,BICARBONATO DE SÓDIO
342018,POLIESTIRENOSSULFONATO
342018,DIPIRONA SÓDICA
342018,HEMOSTÁTICO ABSORVÍVEL
342018,FITOMENADIONA
342018,TELEFONE SEM FIO
342018,CARIMBO
342018,CARIMBO
342018,CARIMBO
342018,CARIMBO
342018,CARIMBO
342018,CARIMBO
342018,CARIMBO
342018,APONTADOR LÁPIS
342018,BLOCO RASCUNHO
342018,BORRACHA APAGADORA ESCRITA
342018,BORRACHA APAGADORA ESCRITA
342018,BORRACHA APAGADORA ESCRITA
342018,'CAIXA ARQUIVO'
342018,'CAIXA ARQUIVO'
342018,CANETA HIDROGRÁFICA
342018,CANETA HIDROGRÁFICA
342018,CANETA MARCA-TEXTO
342018,CLIPE
342018,CLIPE
342018,COLA
342018,COLA
342018,COLA
342018,CORRETIVO LÍQUIDO
342018,ETIQUETA ADESIVA
342018,EXTRATOR GRAMPO
342018,FITA ADESIVA EMBALAGEM
342018,FITA ADESIVA EMBALAGEM
342018,FITA ADESIVA
342018,FITA ADESIVA
342018,GIZ
342018,GRAMPEADOR
342018,GRAMPO GRAMPEADOR
342018,LÁPIS PRETO
342018,'PAPEL A4'
342018,PAPEL ALMAÇO
342018,PAPEL KRAFT
342018,'PAPEL XEROGRÁFICO'
342018,PASTA ARQUIVO
342018,PASTA ARQUIVO
342018,PASTA ARQUIVO
342018,PASTA ARQUIVO
342018,PERCEVEJO
342018,PINCEL ATÔMICO
342018,PINCEL ATÔMICO
342018,PINCEL ATÔMICO
342018,PINCEL QUADRO BRANCO / MAGNÉTICO
342018,PINCEL QUADRO BRANCO / MAGNÉTICO
342018,PINCEL QUADRO BRANCO / MAGNÉTICO
342018,RÉGUA ESCRITÓRIO
342018,TESOURA
342018,TESOURA
342018,EVACUADOR DE ELLIK
342018,AGULHA DE BIÓPSIA
342018,DILATADOR 1
342018,DILATADOR 1
342018,CONJUNTO DILATADOR
342018,CATETER
342018,CONJUNTO (I)
342018,FIO GUIA*
342018,FIO GUIA*
342018,FIO GUIA*
342018,CATETER
342018,ALÇA
342018,CATETER P/ INTERVENÇÃO
342018,SISTEMA P/ CORREÇÃO DA INCONTINÊNCIA URINÁRIA
342018,DISPOSITIVO INCONTINÊNCIA URINÁRIA
342018,CONJUNTO (I)
342018,CONJUNTO (I)
342018,'CARNE BENEFICIADA'
342018,'CARNE BOVINA IN NATURA'
342018,'CARNE BOVINA IN NATURA'
342018,'CARNE BENEFICIADA'
342018,'CARNE BENEFICIADA'
342018,'CARNE BENEFICIADA'
342018,'CARNE BENEFICIADA'
342018,'CARNE BENEFICIADA'
342018,'CARNE FRANGO'
342018,'CARNE FRANGO'
342018,'CARNE FRANGO'
342018,'BACON DEFUMADO'
342018,'SALSICHA'
342018,'ACHOCOLATADO'
342018,'ACHOCOLATADO'
342018,'AÇÚCAR'
342018,'AÇÚCAR'
342018,'AÇÚCAR'
342018,'AÇÚCAR'
342018,'AÇÚCAR'
342018,'AÇÚCAR'
342018,ADOÇANTE
342018,ADOÇANTE
342018,ADOÇANTE
342018,AMÊNDOA
342018,AMIDO*
342018,TEMPERO AROMATICO
342018,'ARROZ IN - NATURA'
342018,'ARROZ IN - NATURA'
342018,'ARROZ'
342018,'PEIXE CONSERVA'
342018,'PEIXE EM CONSERVA'
342018,'AVEIA'
342018,'AVEIA'
342018,AZEITONA
342018,AZEITONA
342018,AZEITONA
342018,FRUTA SECA
342018,BEBIDAS NÃO ALCOÓLICAS
342018,BICARBONATO DE AMÔNIO
342018,BISCOITO
342018,'BOMBOM'
342018,'CAFÉ'
342018,CONDIMENTO*
342018,'CHOCOLATE GRANULADO'
342018,'CHOCOLATE GRANULADO'
342018,COALHO
342018,CÔCO SECO
342018,CÔCO SECO
342018,COGUMELO IN - NATURA
342018,CONDIMENTO*
342018,CONDIMENTO*
342018,CREME DE LEITE
342018,CREME DE LEITE
342018,CREME DE LEITE
342018,FRUTA DESIDRATADA
342018,ALIMENTO DIETÉTICO INDUSTRIALIZADO
342018,ESSÊNCIA AROMÁTICA
342018,AMÊNDOA
342018,FARINHA ARROZ
342018,FARINHA ALIMENTÍCIA
342018,'FARINHA MANDIOCA'
342018,'FARINHA MILHO'
342018,'FARINHA TRIGO'
342018,'FÉCULA'
342018,FEIJÃO
342018,FEIJÃO
342018,FEIJÃO
342018,FEIJÃO
342018,'MACARRÃO'
342018,FRUTA CRISTALIZADA
342018,'GELATINA ALIMENTÍCIA'
342018,'GELÉIA FRUTA'
342018,'GELÉIA FRUTA'
342018,'DOCE FRUTA'
342018,'FARINHA MANDIOCA'
342018,CEREAL NATURAL
342018,CERVEJA
342018,CEREAL NATURAL
342018,TEMPERO
342018,EQUIPAMENTO MULTIUSO COZINHA
342018,MAIONESE
342018,'MARGARINA'
342018,PRODUTO DE CONFEITARIA
342018,'MARGARINA'
342018,'MASSA LASANHA'
342018,MEL ABELHA
342018,MELADO
342018,MILHO VERDE IN - NATURA
342018,FRUTA - CONCENTRADO / POLPA
342018,NOZ
342018,'ÓLEO VEGETAL COMESTÍVEL'
342018,'ÓLEO VEGETAL COMESTÍVEL'
342018,'PÃO DE QUEIJO'
342018,'MACARRÃO'
342018,FRUTA IN NATURA
342018,'MILHO PIPOCA'
342018,'FLOCOS DE CEREAL'
342018,CEREAL NATURAL
342018,CEREAL NATURAL
342018,SOJA
342018,'TORRADA'
342018,CEREAL NATURAL
342018,LEGUME IN NATURA*
342018,VERDURA IN NATURA*
342018,VERDURA IN NATURA*
342018,CONDIMENTO*
342018,VERDURA IN NATURA*
342018,VERDURA IN NATURA*
342018,FRUTA IN NATURA
342018,VERDURA IN NATURA*
342018,VERDURA IN NATURA*
342018,LEGUME IN NATURA*
342018,VERDURA IN NATURA*
342018,FEIJÃO
342018,'PÃO'
342018,SUCO
342018,TREINAMENTO QUALIFICACAO PROFISSIONAL
342018,TREINAMENTO QUALIFICACAO PROFISSIONAL
342018,OBRAS CIVIS DE EDIFICACOES RESIDENCIAIS E COMERCIAIS
342018,SISTEMA ARMAZENAMENTO AUTOMATICO
342018,SISTEMA ARMAZENAMENTO AUTOMATICO
352018,CAMISA UNIFORME
352018,CAMISA UNIFORME
352018,COLETE
352018,COLETE
352018,BONÉ
352018,TOGA
352018,TOGA
352018,TOGA
352018,'AÇÚCAR'
352018,ADOÇANTE
352018,'CAFÉ'
352018,COPO DE VIDRO
352018,COPO
352018,MEMÓRIA RAM
352018,ÁGUA DESTILADA
352018,ÁGUA DESTILADA
352018,ÁGUA DESTILADA
352018,BICARBONATO DE SÓDIO
352018,BICARBONATO DE SÓDIO
352018,CLORETO DE POTÁSSIO
352018,CLORETO DE SÓDIO
352018,CLORETO DE SÓDIO
352018,CLORETO DE SÓDIO
352018,CLORETO DE SÓDIO
352018,CLORETO DE SÓDIO
352018,CLORETO DE SÓDIO
352018,GLICOSE
352018,GLICOSE
352018,GLICOSE
352018,GLICOSE
352018,GLICOSE
352018,GLICOSE
352018,GLICOSE
352018,GLICONATO DE CÁLCIO
352018,MANITOL
352018,MANITOL
352018,RINGER
352018,RINGER
352018,ÁLCOOL ETÍLICO
352018,CLOREXIDINA DIGLUCONATO
352018,CLOREXIDINA DIGLUCONATO
352018,CLOREXIDINA DIGLUCONATO
352018,FORMALDEÍDO (FORMOL)
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,MANUTENCAO APARELHOS MEDICOS - HOSPITALARES
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,REGISTRO ESFERA
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,LOCACAO / MANUTENCAO  DE EQUIPAMENTOS PERMANENTES
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
352018,TAXA DE INSTALAÇÃO LINK DE INTERNET - STFC (BANDA LARGA)
352018,ACESSO A INTERNET - STFC (BANDA LARGA)
